"carat","depth","table","price","x","y","z","cut"
1.06,57.2,60,4060,6.84,6.74,3.88,"Not Suitable"
0.9,65.8,56,2873,6.01,5.96,3.94,"Not Suitable"
1,59.7,63,3860,6.43,6.5,3.86,"Not Suitable"
0.9,64.3,62,3400,6,6.07,3.88,"Not Suitable"
0.9,61.5,61,4156,6.15,6.24,3.81,"Not Suitable"
0.91,57.9,60,3061,6.46,6.39,3.72,"Not Suitable"
1,65.1,59,3575,6.3,6.23,4.08,"Not Suitable"
0.9,64.5,60,4268,6.03,6.07,3.9,"Not Suitable"
1,57.6,62,4155,6.62,6.5,3.78,"Not Suitable"
1.1,60.5,61,4674,6.61,6.67,4.02,"Not Suitable"
1.01,64,56,3768,6.25,6.32,4.02,"Not Suitable"
1,67,53,3136,6.19,6.13,4.13,"Not Suitable"
0.3,63.7,56,570,4.26,4.28,2.72,"Not Suitable"
0.31,63.8,56,586,4.33,4.29,2.75,"Not Suitable"
0.7,58,65,3073,5.81,5.73,3.39,"Not Suitable"
0.97,59.1,62,4182,6.49,6.54,3.85,"Not Suitable"
1,64,57,4372,6.29,6.33,4.04,"Not Suitable"
0.7,64.1,59,2777,5.64,5.59,3.6,"Not Suitable"
0.34,63.9,56,596,4.44,4.48,2.85,"Not Suitable"
1.01,63.6,61,3959,6.35,6.33,4.03,"Not Suitable"
0.31,63.1,59,571,4.25,4.31,2.7,"Not Suitable"
1.01,64.1,60,4909,6.3,6.27,4.03,"Not Suitable"
0.72,63.3,55,3570,5.69,5.75,3.62,"Not Suitable"
0.9,63.9,58,3604,6.12,6.08,3.9,"Not Suitable"
1.01,63.8,56,4504,6.32,6.37,4.05,"Not Suitable"
0.9,61.9,58,3989,6.14,6.18,3.81,"Not Suitable"
0.8,56.3,63,2885,6.22,6.14,3.48,"Not Suitable"
1.01,63.6,57,4719,6.35,6.39,4.05,"Not Suitable"
1,66.5,62,3248,6.19,6.1,4.09,"Not Suitable"
1.01,65.5,57,4634,6.12,6.22,4.04,"Not Suitable"
1.08,64.9,60,3861,6.43,6.39,4.16,"Not Suitable"
1.01,63.1,59,4749,6.32,6.36,4,"Not Suitable"
0.81,64.8,56.2,3323,5.82,5.98,3.82,"Not Suitable"
1,63.7,64,3920,6.33,6.27,4.01,"Not Suitable"
1.03,65.5,58,4441,6.18,6.13,4.03,"Not Suitable"
1.04,64,60,3581,6.38,6.33,4.07,"Not Suitable"
0.91,63.9,61,3538,6.03,6.09,3.87,"Not Suitable"
0.9,63.8,59,3303,6.02,6.05,3.85,"Not Suitable"
0.74,63.9,54,3163,5.77,5.81,3.7,"Not Suitable"
1.02,53,63,2856,6.84,6.77,3.66,"Not Suitable"
1,63.9,56,4469,6.31,6.28,4.02,"Not Suitable"
0.9,63.3,60,3950,6.09,6.11,3.86,"Not Suitable"
0.9,57.7,65,3669,6.25,6.29,3.62,"Not Suitable"
1.01,63.6,57,4338,6.34,6.3,4.02,"Not Suitable"
0.95,64.4,60,3384,6.06,6.02,3.89,"Not Suitable"
0.9,62.4,65,3162,6.09,6.12,3.81,"Not Suitable"
1,57.6,62,4113,6.62,6.55,3.79,"Not Suitable"
0.31,63.3,57,583,4.28,4.31,2.72,"Not Suitable"
1.01,64.8,58,4149,6.24,6.29,4.06,"Not Suitable"
0.9,63.2,58,3318,6.09,6.12,3.86,"Not Suitable"
1.01,66.8,60,3991,6.21,6.13,4.12,"Not Suitable"
1,62.5,62,4466,6.32,6.36,3.96,"Not Suitable"
0.9,63.4,60,3160,6.03,6.08,3.84,"Not Suitable"
1.16,65.9,55,4612,6.54,6.51,4.3,"Not Suitable"
1,57.3,61,4155,6.64,6.59,3.79,"Not Suitable"
1.01,63.7,55,4072,6.37,6.32,4.04,"Not Suitable"
1.02,64.3,54,4558,6.32,6.27,4.05,"Not Suitable"
1,66.4,59,2808,6.16,6.09,4.07,"Not Suitable"
1.01,63.6,59,4072,6.38,6.34,4.04,"Not Suitable"
0.9,57.6,60,3950,6.34,6.37,3.66,"Not Suitable"
1.03,64.3,58,4441,6.31,6.28,4.05,"Not Suitable"
1.03,63.2,58,4679,6.38,6.43,4.05,"Not Suitable"
1.01,64,56,4234,6.25,6.29,4.01,"Not Suitable"
1.01,66.8,56,4480,6.15,6.09,4.09,"Not Suitable"
1,62.7,57,4081,6.29,6.34,3.96,"Not Suitable"
0.91,65.7,60,2763,6.03,5.99,3.95,"Not Suitable"
1.01,64.3,57,3897,6.32,6.25,4.04,"Not Suitable"
0.91,61.8,66,4550,6.11,6.09,3.77,"Not Suitable"
0.3,63.4,54,351,4.23,4.29,2.7,"Not Suitable"
0.32,63.1,56,561,4.36,4.39,2.76,"Not Suitable"
0.93,66.1,58.1,3172,6,6.04,3.98,"Not Suitable"
1,64.3,58,4427,6.25,6.22,4.01,"Not Suitable"
0.91,64.9,56,3210,6.08,6.05,3.94,"Not Suitable"
1.04,64.2,58,3407,6.42,6.34,4.1,"Not Suitable"
0.9,63.7,61,3303,6.06,6.1,3.87,"Not Suitable"
1.11,60.1,63,4877,6.68,6.7,4.02,"Not Suitable"
1.15,63.8,57,4437,6.65,6.6,4.23,"Not Suitable"
1,65.7,61,3443,6.13,6.11,4.02,"Not Suitable"
1,69.3,58,2974,5.96,5.87,4.1,"Not Suitable"
0.9,59.5,67,4536,6.29,6.24,3.73,"Not Suitable"
1,64.8,59,3584,6.23,6.14,4.01,"Not Suitable"
1,64,59,3569,6.24,6.29,4.01,"Not Suitable"
0.84,65,57.2,3172,5.83,5.87,3.81,"Not Suitable"
0.79,63.2,56,3107,5.83,5.91,3.71,"Not Suitable"
0.9,64,58,3919,6.11,6.07,3.9,"Not Suitable"
1,64.9,57,3027,6.29,6.2,4.05,"Not Suitable"
1.01,63.5,60,3971,6.23,6.31,3.98,"Not Suitable"
1.01,64.1,58,3411,6.31,6.26,4.03,"Not Suitable"
0.9,63.6,63,3755,6.03,6.07,3.85,"Not Suitable"
0.93,63.6,61,3000,6.16,6.08,3.89,"Not Suitable"
0.9,63.9,55,3453,6.15,6.12,3.92,"Not Suitable"
1.52,69.7,55,4648,6.92,6.89,4.81,"Not Suitable"
0.91,64,57,3423,6.08,6.17,3.92,"Not Suitable"
0.9,63.6,58,4914,6.11,6.1,3.88,"Not Suitable"
1.02,57.9,61,3770,6.75,6.68,3.89,"Not Suitable"
0.73,64.2,54,2912,5.68,5.72,3.66,"Not Suitable"
1.01,66.4,57,3546,6.12,6.08,4.05,"Not Suitable"
0.9,63.7,60,3669,6.11,6.07,3.88,"Not Suitable"
1,57.3,62,4032,6.54,6.59,3.76,"Not Suitable"
1.28,63.8,55,4516,6.84,6.79,4.35,"Not Suitable"
0.32,63.1,57,561,4.34,4.37,2.75,"Not Suitable"
0.7,63.6,62,2858,5.61,5.58,3.56,"Not Suitable"
1.03,57.7,63,4095,6.68,6.64,3.84,"Not Suitable"
0.91,63.1,58,4512,6.12,6.17,3.88,"Not Suitable"
0.8,59,60.9,3477,6.03,6.04,3.56,"Not Suitable"
0.96,61.6,59,3975,6.24,6.29,3.86,"Not Suitable"
1.01,65.9,58,4276,6.16,6.1,4.04,"Not Suitable"
1.01,63.9,57,4588,6.3,6.37,4.05,"Not Suitable"
0.7,58.5,62,3380,5.8,5.82,3.4,"Not Suitable"
0.51,65.4,60,3920,4.98,4.9,3.23,"Not Suitable"
1.04,63.8,56,3204,6.36,6.32,4.05,"Not Suitable"
0.9,64.8,54,4353,6.12,6.07,3.95,"Not Suitable"
1,64.3,58,3450,6.18,6.11,3.95,"Not Suitable"
1.01,62.5,59,3886,6.31,6.37,3.96,"Not Suitable"
1.02,65.5,60,4381,6.27,6.24,4.1,"Not Suitable"
1,65.9,62,4265,6.09,6.02,3.99,"Not Suitable"
1.01,64.8,58,4480,6.34,6.29,4.09,"Not Suitable"
0.75,58.4,56,3188,5.98,6.06,3.52,"Not Suitable"
1.07,60.6,66,4554,6.65,6.46,3.97,"Not Suitable"
0.9,64.1,57,3139,6.07,6.09,3.9,"Not Suitable"
0.9,64.5,57,3629,6.07,6.03,3.9,"Not Suitable"
0.82,62.4,54,2947,5.97,6.04,3.75,"Not Suitable"
1,68.2,60,3833,6.02,5.94,4.08,"Not Suitable"
0.9,63.1,61,4165,6.14,6.18,3.89,"Not Suitable"
0.9,63.9,59,3992,6.09,6.06,3.88,"Not Suitable"
1.02,64.1,58,4459,6.25,6.32,4.03,"Not Suitable"
0.86,64.6,58.8,3756,5.95,6.04,3.87,"Not Suitable"
0.9,64.1,66,2921,6.04,5.98,3.85,"Not Suitable"
0.9,62.2,63,4382,6.14,6.23,3.85,"Not Suitable"
0.9,63.3,57,4381,6.07,6.12,3.86,"Not Suitable"
0.7,64.5,57,2762,5.57,5.53,3.58,"Not Suitable"
0.75,64.4,59,2953,5.67,5.72,3.66,"Not Suitable"
1,55.4,62,3011,6.63,6.59,3.66,"Not Suitable"
0.9,63.7,58,3734,6.09,6.12,3.89,"Not Suitable"
0.51,60.7,66,4368,5.21,5.11,3.13,"Not Suitable"
0.9,65.7,65,3751,6.06,5.94,3.94,"Not Suitable"
1.29,66,58,4277,6.82,6.75,4.48,"Not Suitable"
1,63.8,56,4202,6.35,6.32,4.04,"Not Suitable"
1.01,63.8,57,3032,6.4,6.33,4.06,"Not Suitable"
0.9,61.5,61,4296,6.18,6.21,3.81,"Not Suitable"
0.97,60.1,65,4900,6.46,6.36,3.85,"Not Suitable"
0.9,63.2,56,3318,6.15,6.2,3.9,"Not Suitable"
1.21,69.6,55,3862,6.49,6.42,4.49,"Not Suitable"
0.9,64.5,57,3342,6.13,6.09,3.94,"Not Suitable"
1.01,60.1,66,3597,6.44,6.41,3.86,"Not Suitable"
1.02,62.8,64,3838,6.36,6.32,3.98,"Not Suitable"
0.91,63.1,63,3506,6.11,6.16,3.87,"Not Suitable"
1,61.7,62,3690,6.37,6.4,3.94,"Not Suitable"
1.22,63.8,57,4612,6.77,6.72,4.3,"Not Suitable"
1.01,61.8,62,3399,6.28,6.35,3.9,"Not Suitable"
0.91,64.4,60,3180,6.1,6.07,3.92,"Not Suitable"
0.9,63.6,58,4114,6.14,6.1,3.89,"Not Suitable"
1.01,65.1,61,4480,6.27,6.24,4.07,"Not Suitable"
0.97,62.1,60,4020,6.24,6.29,3.89,"Not Suitable"
0.71,62.7,61,3072,5.64,5.68,3.55,"Not Suitable"
1.16,68.2,55,3118,6.47,6.37,4.38,"Not Suitable"
1.02,58.2,60,3940,6.49,6.57,3.8,"Not Suitable"
0.9,63.6,60,3250,6.06,6.11,3.87,"Not Suitable"
0.9,63.5,58,2889,6.09,6.14,3.88,"Not Suitable"
1,65,56,3965,6.27,6.23,4.06,"Not Suitable"
1.2,66.2,59,4368,6.55,6.47,4.31,"Not Suitable"
0.9,65.8,58,4682,5.99,6.01,3.95,"Not Suitable"
0.32,63.3,56,561,4.34,4.35,2.75,"Not Suitable"
1.18,62,66,4553,6.75,6.63,4.16,"Not Suitable"
1.03,57.6,58,4328,6.67,6.58,3.81,"Not Suitable"
1.07,58.1,60,4832,6.72,6.78,3.92,"Not Suitable"
0.83,63.7,60.9,3195,5.84,5.92,3.75,"Not Suitable"
1.01,64.5,59,3869,6.27,6.23,4.03,"Not Suitable"
0.99,60.7,66,3337,6.42,6.34,3.87,"Not Suitable"
0.96,63.9,58,3312,6.27,6.21,3.99,"Not Suitable"
0.5,62.4,64,3017,5.03,5.06,3.14,"Not Suitable"
1.02,62.2,61,3639,6.41,6.48,4.01,"Not Suitable"
0.82,60.9,62.2,3363,5.97,6.04,3.66,"Not Suitable"
0.32,63.9,55,554,4.36,4.34,2.78,"Not Suitable"
0.9,63.4,62,3139,6,6.02,3.81,"Not Suitable"
0.75,63.1,55,3231,5.8,5.83,3.67,"Not Suitable"
1.01,59.8,66,3816,6.42,6.48,3.86,"Not Suitable"
1,65.2,62,3965,6.19,6.08,4.01,"Not Suitable"
1.11,64.2,58,4523,6.47,6.53,4.17,"Not Suitable"
1.03,63.6,57,2855,6.38,6.29,4.03,"Not Suitable"
0.9,60.8,56,4210,6.14,6.19,3.75,"Not Suitable"
1,61.8,58,4053,6.43,6.48,3.99,"Not Suitable"
1.01,64,59,3932,6.28,6.34,4.04,"Not Suitable"
0.9,57.9,63,3423,6.32,6.35,3.67,"Not Suitable"
1.02,65.3,59,3838,6.28,6.22,4.08,"Not Suitable"
1,62.6,59,4081,6.28,6.33,3.95,"Not Suitable"
0.31,63.5,56,408,4.28,4.32,2.73,"Not Suitable"
0.92,60.9,63,3723,6.27,6.34,3.84,"Not Suitable"
0.9,64,58,4278,6.02,6.07,3.87,"Not Suitable"
0.7,63.3,54,3267,5.6,5.64,3.56,"Not Suitable"
1,64.6,54,3763,6.33,6.27,4.07,"Not Suitable"
1,64,49,3951,6.43,6.39,4.1,"Not Suitable"
0.75,57.6,56,2933,5.98,6.07,3.47,"Not Suitable"
0.31,63.4,58,571,4.32,4.35,2.75,"Not Suitable"
1.01,63.3,58,4559,6.37,6.4,4.04,"Not Suitable"
0.91,63.6,58,4257,6.1,6.14,3.89,"Not Suitable"
1.09,61,64,4154,6.58,6.63,4.03,"Not Suitable"
0.98,66.6,56,3332,6.12,6.02,4.04,"Not Suitable"
0.9,61.8,63,4241,6.21,6.18,3.83,"Not Suitable"
1,64.7,60,4312,6.22,6.18,4.01,"Not Suitable"
1.14,63.5,56,4702,6.58,6.62,4.19,"Not Suitable"
1,65.8,58,3348,6.23,6.27,4.11,"Not Suitable"
1.01,69.5,55,4853,6,5.94,4.15,"Not Suitable"
0.81,59.4,56,3042,5.97,6.11,3.59,"Not Suitable"
1,61.5,61,4258,6.35,6.43,3.93,"Not Suitable"
0.9,63.6,59,4093,6.04,6.1,3.86,"Not Suitable"
1.2,63.7,58,4548,6.68,6.61,4.23,"Not Suitable"
0.33,63.6,57,572,4.42,4.39,2.8,"Not Suitable"
0.33,63.8,55,579,4.36,4.38,2.79,"Not Suitable"
1.01,64.6,60,4751,6.12,6.08,3.94,"Not Suitable"
0.9,61.9,62,3422,6.14,6.18,3.81,"Not Suitable"
1,65.7,54,2964,6.24,6.16,4.07,"Not Suitable"
1,63.3,56,4620,6.35,6.38,4.03,"Not Suitable"
0.32,63.1,56,589,4.34,4.38,2.75,"Not Suitable"
1,65.3,57,3175,6.33,6.12,4.08,"Not Suitable"
1,57.8,64,3651,6.55,6.5,3.77,"Not Suitable"
0.72,63.8,58,3002,5.68,5.63,3.61,"Not Suitable"
0.91,65.7,58,4107,6.04,5.99,3.95,"Not Suitable"
0.9,63.8,55,4309,6.09,6.13,3.9,"Not Suitable"
1,63.9,56,4581,6.37,6.18,4.01,"Not Suitable"
0.9,63.9,61,3792,6.01,5.97,3.83,"Not Suitable"
1.01,64.2,60,3484,6.35,6.27,4.05,"Not Suitable"
1.01,64.5,58,2788,6.29,6.21,4.03,"Not Suitable"
0.71,57.8,60,2777,5.87,5.9,3.4,"Not Suitable"
1.03,64.7,63,4424,6.36,6.31,4.1,"Not Suitable"
1,65.3,62,2818,6.34,6.12,4.08,"Not Suitable"
0.9,63.1,63,3484,6.04,6.1,3.83,"Not Suitable"
0.9,61.3,60,3353,6.13,6.2,3.78,"Not Suitable"
1.2,65.5,59,4044,6.73,6.53,4.34,"Not Suitable"
1.01,63.4,57,3852,6.32,6.37,4.02,"Not Suitable"
0.9,64.1,56,3902,6,6.05,3.86,"Not Suitable"
1,57.9,62,4592,6.53,6.49,3.77,"Not Suitable"
0.76,63.2,56,3249,5.82,5.86,3.69,"Not Suitable"
1,65.2,56,4256,6.3,6.12,4.05,"Not Suitable"
0.9,64.3,59,4381,6.04,6.09,3.9,"Not Suitable"
1.08,64.3,58,3980,6.46,6.44,4.15,"Not Suitable"
1,65.1,61,4435,6.15,6.08,3.98,"Not Suitable"
1.01,63.9,57,4672,6.37,6.3,4.05,"Not Suitable"
0.9,59.8,64,4229,6.14,6.21,3.69,"Not Suitable"
1.02,63.2,56,4712,6.37,6.41,4.04,"Not Suitable"
0.79,64.1,54,2849,5.86,5.84,3.75,"Not Suitable"
1.52,65.4,62,4648,7.1,7.02,4.62,"Not Suitable"
1,62.2,62,4416,6.34,6.39,3.96,"Not Suitable"
0.9,57.4,61,3193,6.42,6.37,3.67,"Not Suitable"
1.01,66.1,56,3671,6.26,6.2,4.12,"Not Suitable"
1.1,60.5,61,4457,6.69,6.74,4.06,"Not Suitable"
0.82,64.9,58,2838,5.83,5.79,3.77,"Not Suitable"
1.01,63.6,54,3665,6.44,6.36,4.07,"Not Suitable"
1,63.8,58,4155,6.33,6.28,4.02,"Not Suitable"
1,68.9,56,3833,6.16,6.11,4.23,"Not Suitable"
0.9,62,63,3990,6.06,6.13,3.78,"Not Suitable"
0.71,59.2,61,2772,5.8,5.88,3.46,"Not Suitable"
1.03,63.7,60,3929,6.28,6.35,4.02,"Not Suitable"
0.91,64.1,60,4744,6.11,6.06,3.9,"Not Suitable"
0.31,63.7,55,593,4.35,4.32,2.76,"Not Suitable"
0.9,64.9,57,3473,6.03,5.98,3.9,"Not Suitable"
0.9,63.6,58,4540,6.09,6.12,3.88,"Not Suitable"
1.12,63.7,61,3951,6.54,6.5,4.15,"Not Suitable"
1,66.2,58,4295,6.25,6.15,4.11,"Not Suitable"
1.21,57.2,62,3144,7.01,6.95,3.99,"Not Suitable"
1.02,64.6,55,3972,6.33,6.28,4.07,"Not Suitable"
0.9,64,57,3538,6.14,6.11,3.92,"Not Suitable"
0.92,65.1,58,3282,6.12,6.07,3.97,"Not Suitable"
1.01,64.3,55,3733,6.34,6.31,4.07,"Not Suitable"
1.22,64.7,61,3763,6.75,6.68,4.34,"Not Suitable"
0.3,63.4,55,565,4.26,4.32,2.72,"Not Suitable"
1,59,61,3991,6.42,6.46,3.8,"Not Suitable"
0.9,63.5,59,3176,6.05,6.1,3.86,"Not Suitable"
1.01,63.8,59,4899,6.29,6.32,4.02,"Not Suitable"
1.01,60.5,56,4475,6.43,6.49,3.91,"Not Suitable"
1.01,60.7,59,4672,6.35,6.4,3.87,"Not Suitable"
1,62.5,57,4504,6.28,6.39,3.96,"Not Suitable"
1.01,63.9,55,4440,6.38,6.33,4.08,"Not Suitable"
0.92,59,63,3070,6.3,6.35,3.73,"Not Suitable"
1,62.7,60,4389,6.24,6.3,3.93,"Not Suitable"
0.9,64.3,57,4617,6.07,6.09,3.91,"Not Suitable"
1.01,63.6,56,4805,6.38,6.33,4.04,"Not Suitable"
1.01,64.2,58,4339,6.24,6.29,4.02,"Not Suitable"
1.26,64.9,60,3881,6.7,6.62,4.32,"Not Suitable"
0.92,63.2,58,4258,6.16,6.18,3.9,"Not Suitable"
0.7,64.1,55,2793,5.6,5.66,3.61,"Not Suitable"
0.25,63.1,56,576,4,4.05,2.54,"Not Suitable"
0.9,64.2,58,3307,6.01,6.04,3.87,"Not Suitable"
0.9,62.6,62,4739,6.11,6.15,3.84,"Not Suitable"
1.03,56.2,62,3246,6.73,6.69,3.77,"Not Suitable"
1.1,57.7,60,4312,6.82,6.77,3.92,"Not Suitable"
1,57.4,60,3941,6.63,6.53,3.78,"Not Suitable"
1,63.6,58,4851,6.27,6.31,4,"Not Suitable"
0.76,63.7,56,3950,5.81,5.77,3.69,"Not Suitable"
0.91,58,62,3747,6.32,6.38,3.68,"Not Suitable"
0.9,63.2,59,3734,6.05,6.1,3.84,"Not Suitable"
1,60.5,57,3878,6.4,6.46,3.89,"Not Suitable"
1,63.9,56,3634,6.32,6.27,4.02,"Not Suitable"
0.9,61.1,62,4362,6.2,6.24,3.8,"Not Suitable"
1.01,56.9,60,4077,6.68,6.64,3.79,"Not Suitable"
0.9,63.7,61,3246,6.1,6.06,3.87,"Not Suitable"
0.95,56.5,61,3214,6.53,6.5,3.68,"Not Suitable"
1.1,63.3,56,4065,6.53,6.58,4.15,"Not Suitable"
1,68.4,58,4656,5.97,6.1,4.13,"Not Suitable"
1.03,63.9,60,3466,6.33,6.37,4.06,"Not Suitable"
0.9,63.9,63,3741,6.04,6.07,3.87,"Not Suitable"
1.01,63.8,60,4179,6.31,6.36,4.04,"Not Suitable"
0.91,56.3,64,4823,6.37,6.42,3.6,"Not Suitable"
0.9,65.4,56,3387,6.11,6.04,3.97,"Not Suitable"
0.99,63.3,54,4052,6.36,6.43,4.05,"Not Suitable"
1.01,61.3,62,4028,6.44,6.48,3.96,"Not Suitable"
1.03,65.7,58,3530,6.32,6.26,4.13,"Not Suitable"
0.9,64.8,59,3689,6.1,6.03,3.93,"Not Suitable"
1,63.6,62,4586,6.3,6.24,3.99,"Not Suitable"
0.76,64.6,61,3304,5.72,5.8,3.72,"Not Suitable"
0.9,63.6,58,4460,6.12,6.09,3.88,"Not Suitable"
1,63.5,56,4620,6.31,6.38,4.03,"Not Suitable"
1,61.7,60.2,4761,6.29,6.35,3.9,"Not Suitable"
1.01,61.5,62,4302,6.41,6.46,3.96,"Not Suitable"
1,57.6,61,3640,6.56,6.52,3.77,"Not Suitable"
1,69.5,55,2875,6.17,6.1,4.26,"Not Suitable"
0.9,64.3,60,3890,6.02,6.04,3.88,"Not Suitable"
0.34,63.7,54,574,4.48,4.43,2.84,"Not Suitable"
1.06,65.3,62,3633,6.33,6.25,4.11,"Not Suitable"
1.01,65.3,55,4205,6.33,6.19,4.09,"Not Suitable"
0.61,62.5,65,3807,5.36,5.29,3.33,"Not Suitable"
0.35,63.1,56,583,4.46,4.51,2.83,"Not Suitable"
0.7,60.4,62,3463,5.73,5.76,3.47,"Not Suitable"
1,66.1,59,3472,6.18,6.13,4.07,"Not Suitable"
0.86,64.3,60,2819,5.97,5.95,3.83,"Not Suitable"
0.92,58.9,57,4406,6.35,6.38,3.75,"Not Suitable"
1,68.3,58,4312,5.98,5.95,4.08,"Not Suitable"
1,63.4,56,4389,6.34,6.37,4.03,"Not Suitable"
0.76,59.9,61,3057,5.89,5.98,3.56,"Not Suitable"
1,62.4,59,4936,6.35,6.4,3.98,"Not Suitable"
1,63.7,54,3164,6.42,6.27,4.06,"Not Suitable"
1.02,65.3,58,3787,6.33,6.22,4.1,"Not Suitable"
1.01,67.1,59,3676,6.16,6.09,4.11,"Not Suitable"
1.14,63.7,58,4501,6.62,6.54,4.19,"Not Suitable"
0.7,57.8,60,3239,5.85,5.87,3.39,"Not Suitable"
1.05,63.6,59,3989,6.4,6.36,4.06,"Not Suitable"
0.75,56,67,2940,6.18,6.08,3.43,"Not Suitable"
1.01,63.6,57,4672,6.37,6.33,4.04,"Not Suitable"
1.02,57.5,62,3839,6.6,6.62,3.8,"Not Suitable"
1.05,63.1,60,4608,6.42,6.49,4.07,"Not Suitable"
1.01,66.1,55,4044,6.28,6.24,4.14,"Not Suitable"
1,44,53,4032,6.31,6.24,4.12,"Not Suitable"
0.91,63.7,58,3924,6.17,6.1,3.91,"Not Suitable"
1.02,66.4,60,4798,6.29,6.21,4.15,"Not Suitable"
1.01,62.4,59,4619,6.3,6.42,3.97,"Not Suitable"
0.77,60.3,61,2911,5.89,5.96,3.57,"Not Suitable"
1.03,63.3,57,4843,6.39,6.41,4.05,"Not Suitable"
1,66,56,2912,6.31,6.24,4.13,"Not Suitable"
1.01,67.4,60,2797,6.19,6.05,4.13,"Not Suitable"
1,59.8,65,4213,6.56,6.45,3.89,"Not Suitable"
0.96,66.3,62,2759,6.27,5.95,4.07,"Not Suitable"
1,66.1,61,4838,6.08,5.99,3.99,"Not Suitable"
1,67.6,59,4665,6.03,5.95,4.05,"Not Suitable"
0.92,63.4,57,4247,6.11,6.17,3.89,"Not Suitable"
0.9,64.5,57,3977,6.01,6.08,3.9,"Not Suitable"
0.91,64.2,58,2854,6.12,6.09,3.92,"Not Suitable"
1.5,65.6,54,2964,7.26,7.09,4.7,"Not Suitable"
1.03,63.8,62,4250,6.3,6.37,4.04,"Not Suitable"
1.1,63.1,61,4133,6.49,6.56,4.12,"Not Suitable"
0.23,58.2,59,402,4.06,4.08,2.37,"Not Suitable"
1.01,62.9,55,4574,6.35,6.41,4.01,"Not Suitable"
1.01,57.9,59,3903,6.64,6.59,3.83,"Not Suitable"
1,63.7,57,3265,6.34,6.31,4.03,"Not Suitable"
0.7,61.4,64,2822,5.71,5.66,3.49,"Not Suitable"
1,66.5,55,3696,6.21,6.19,4.12,"Not Suitable"
0.9,58.5,61,3350,6.28,6.33,3.69,"Not Suitable"
0.9,63.8,58,4120,6.13,6.09,3.9,"Not Suitable"
1,58.1,65,3541,6.48,6.46,3.76,"Not Suitable"
0.9,63.1,56,3519,6.12,6.18,3.88,"Not Suitable"
0.93,63.8,58,4452,6.09,6.14,3.9,"Not Suitable"
0.26,65.2,56,403,3.99,4.02,2.61,"Not Suitable"
0.9,65.3,61,2873,5.98,5.94,3.89,"Not Suitable"
1.06,61,66,2992,6.54,6.35,3.93,"Not Suitable"
0.33,57.3,59,574,4.6,4.62,2.64,"Not Suitable"
1.01,63.9,58,3546,6.31,6.37,4.05,"Not Suitable"
0.91,65.7,56,4107,6.1,6.05,3.99,"Not Suitable"
0.7,61.2,58,3148,5.66,5.72,3.48,"Not Suitable"
1.1,63.7,59,4497,6.56,6.5,4.16,"Not Suitable"
1.07,61.3,65,4446,6.59,6.41,4,"Not Suitable"
1.04,63.9,58,3261,6.42,6.35,4.08,"Not Suitable"
1.16,63.7,57,3644,6.59,6.56,4.19,"Not Suitable"
1.01,63.7,60,4836,6.35,6.3,4.03,"Not Suitable"
0.9,63.9,60,3153,6.07,6.11,3.89,"Not Suitable"
1,63.9,60,3465,6.26,6.3,4.01,"Not Suitable"
1,68.3,61,3965,6.02,5.93,4.08,"Not Suitable"
0.35,57.9,60,596,4.65,4.68,2.7,"Not Suitable"
0.9,63.6,58,4187,6.1,6.14,3.89,"Not Suitable"
1,63.7,57,3977,6.36,6.32,4.04,"Not Suitable"
1.26,64.5,59,4746,6.75,6.71,4.34,"Not Suitable"
0.9,60.6,61,4072,6.13,6.19,3.73,"Not Suitable"
1.01,64.6,59,4468,6.23,6.3,4.05,"Not Suitable"
1.02,58.9,65,3773,6.54,6.59,3.87,"Not Suitable"
1.01,63.3,59,4781,6.24,6.31,3.97,"Not Suitable"
1,62,64,3192,6.43,6.29,3.94,"Not Suitable"
0.31,63.5,58,571,4.27,4.3,2.72,"Not Suitable"
0.9,63.8,56,3750,5.99,5.92,3.8,"Not Suitable"
1.2,66.2,55,3011,6.61,6.51,4.34,"Not Suitable"
0.9,63.1,58,4580,6.11,6.15,3.87,"Not Suitable"
1,61.5,63,4218,6.27,6.32,3.87,"Not Suitable"
1.01,63.7,56,4211,6.26,6.34,4.01,"Not Suitable"
1,65.4,59,4798,6.27,6.2,4.08,"Not Suitable"
0.9,59.5,62,3798,6.2,6.23,3.7,"Not Suitable"
1.04,57.6,63,4191,6.67,6.7,3.85,"Not Suitable"
1.02,64.5,56,4044,6.3,6.23,4.04,"Not Suitable"
1.01,64,59,3461,6.34,6.31,4.05,"Not Suitable"
0.9,62,63,3218,6.09,6.14,3.79,"Not Suitable"
0.95,59.7,57,3750,6.41,6.45,3.84,"Not Suitable"
1.01,60.3,64,4642,6.53,6.5,3.93,"Not Suitable"
1.05,63.2,59,4204,6.36,6.43,4.04,"Not Suitable"
0.9,63.8,58,3357,6.05,6.12,3.88,"Not Suitable"
1,67.7,57,3631,6,6.15,4.11,"Not Suitable"
0.7,59.4,61,3063,5.79,5.83,3.45,"Not Suitable"
0.73,63.2,56,2912,5.75,5.76,3.64,"Not Suitable"
0.9,63.8,61,3332,6.08,6.05,3.87,"Not Suitable"
1.01,68.1,59,3054,6.14,6.11,4.17,"Not Suitable"
0.97,56.4,66,4063,6.59,6.54,3.7,"Not Suitable"
1,65.7,62,4102,6.15,6.21,4.06,"Not Suitable"
1.01,63.4,58,4559,6.34,6.38,4.03,"Not Suitable"
